Accuracy,Precision,Recall,F1 Score,Filename
0.9171461449942463,0.9174471184732074,0.9171461449942463,0.9166763335004758,Chapter45.txt
0.8863328822733424,0.8952101803515388,0.8863328822733424,0.888803207829958,Chapter32.txt
0.9130675526024363,0.9068223109792878,0.9130675526024363,0.908700178533391,Chapter2.txt
0.7940828402366864,0.7937396449704143,0.7940828402366864,0.79323142033453,Chapter77.txt
0.9285364659813999,0.9317704436734876,0.9285364659813999,0.929224262823833,Chapter53.txt
0.9500683994528044,0.9543693520581705,0.9500683994528044,0.9512208506547525,Chapter68.txt
0.9312096029547553,0.9267916077482606,0.9312096029547553,0.9276743991063943,Chapter13.txt
0.9268720748829953,0.9252062157886293,0.9268720748829953,0.9252473470156194,Chapter48.txt
0.8958837772397095,0.8900770883150607,0.8958837772397095,0.8910633179825603,Chapter129.txt
0.9103747963063552,0.9170130644937393,0.9103747963063552,0.9123236540104457,Chapter128.txt
0.9084406294706724,0.9240934018294533,0.9084406294706724,0.9141211904986071,Chapter37.txt
0.9426386233269598,0.9434027034409443,0.9426386233269598,0.9425584127851269,Chapter49.txt
0.9115479115479116,0.9274133490042581,0.9115479115479116,0.9174409563272047,Chapter31.txt
0.9548218940052129,0.954207879435942,0.9548218940052129,0.9536587641847961,Chapter106.txt
0.9583088667058133,0.9574721992246055,0.9583088667058133,0.9575941412243988,Chapter28.txt
0.9048507462686567,0.9056603104593962,0.9048507462686567,0.9040285349643733,Chapter29.txt
0.9249146757679181,0.9231222743648085,0.9249146757679181,0.9236513853347964,Chapter47.txt
0.9398745850239764,0.9367312663932404,0.9398745850239764,0.9377571349182565,Chapter1.txt
0.875,0.8807596906687875,0.875,0.8760098099511532,Chapter108.txt
0.7508196721311475,0.7662327225972356,0.7508196721311475,0.7542760072663973,Chapter120.txt
0.9507609668755596,0.9527824721489475,0.9507609668755596,0.9516057331742149,Chapter20.txt
0.9247404844290658,0.9288755883911594,0.9247404844290658,0.925840097430178,Chapter115.txt
0.7756170531039641,0.7813338046096856,0.7756170531039641,0.7772564826445663,Chapter109.txt
0.9372797744890768,0.9372249247954825,0.9372797744890768,0.9367215792512998,Chapter82.txt
0.9080188679245284,0.9036027322630474,0.9080188679245284,0.9044415249603928,Chapter114.txt
0.9324675324675324,0.9286458411893952,0.9324675324675324,0.9299087592876414,Chapter59.txt
0.8940919452887538,0.9004909241183813,0.8940919452887538,0.8951068498198342,Chapter54.txt
0.7133182844243793,0.7125282167042889,0.7133182844243793,0.7129131214909996,Chapter66.txt
0.8955114054451803,0.9020669136430924,0.8955114054451803,0.8974353187188447,Chapter90.txt
0.9307178631051753,0.9308913665633198,0.9307178631051753,0.9298405424435366,Chapter112.txt
0.9076655052264808,0.9110064043551004,0.9076655052264808,0.9082733097974015,Chapter113.txt
0.9239679239679239,0.9247246196403004,0.9239679239679239,0.9236121133504714,Chapter119.txt
0.9313346228239845,0.939231259165573,0.9313346228239845,0.934477659444015,Chapter27.txt
0.935408560311284,0.9335352439389405,0.935408560311284,0.9339078696212324,Chapter98.txt
0.9163059163059163,0.9208152958152959,0.9163059163059163,0.9170818599390028,Chapter62.txt
0.9439746300211417,0.9436730288738745,0.9439746300211417,0.9432680502091977,Chapter10.txt
